id,Lon,Lat,TS,EC,Raw_b33,Raw_b45,Raw_b51,Raw_b64,Raw_b39,Raw_b27,Raw_b57,Raw_b21,SNV_b25,SNV_b14,SNV_b27,SNV_b101,SNV_b79,SNV_b73,SNV_b90,SNV_b66,FOD_b108,FOD_b27,FOD_b24,FOD_b19,FOD_b110,FOD_b104,FOD_b122,FOD_b18,FOD_b29,FOD_b82,FOD_b124,FOD_b120,FOD_b42,FOD_b44,FOD_b80,FOD_b40,FOD_b85,FOD_b102,FOD_b112,FOD_b17,CR_b47,CR_b53,CR_b64,CR_b61,CR_b41,CR_b24,CR_b72,CR_b80,CR_b26,CR_b69,CR_b22
32,79.899237,37.279089,2.15,0.313,989.6004165249446,1110.6450651398634,1163.937747435901,1514.955764552452,1046.421883104432,854.3709226011681,1365.0085317109597,667.1946584731954,-1.6711336017117613,-2.0876839737686455,-1.512058318366907,0.5971591573171309,0.1561031814091838,-0.0013919955657252991,0.4165028840432159,-0.26687165908046984,3.180461914642953,33.81633115042393,30.232726778493422,18.456413330085038,9.999724742191171,2.5009961712227198,20.607427724814645,19.133417381383925,27.962675097213467,15.52817270752283,21.41987436916727,22.034781415299918,10.42585655836622,10.344205755160043,15.599093611655054,9.847026750731098,12.843273314600593,5.48347268830263,18.18476968302613,19.81042143268285,0.9029932293811848,0.9009238856328201,0.9797017816013556,0.972354561507372,0.9247686066453995,0.9102386748858798,0.9982836012994398,0.9963551941798878,0.9505491736377633,0.9865545274013668,0.9140465509840231
33,79.899473,37.279028,1.45,1.639,928.5064468030332,1035.413296422847,1119.5414071165535,1463.9688573939438,983.1934104662034,790.6139008834523,1323.8104737226145,612.2995323062955,-1.6309063099069903,-1.9165198928226406,-1.4932020254896277,0.5682327685319313,0.007083130814464195,-0.18169096519530517,0.2904863379377802,-0.38295682795099995,1.321668865903821,34.86764580000858,29.975115092975297,14.817231368875007,12.148252292731534,1.4569456055732704,22.69958534664132,13.684663401011274,28.43565107445866,19.818845931214295,22.465256306378524,25.93067520781955,10.026489273994528,11.25596652083283,20.146339334181032,9.564788495058313,16.89645642008904,7.214801536109406,24.684031163551648,12.552095433147633,0.8836661097653932,0.8875375357405995,0.9700264361367134,0.9744829116175359,0.9067878425123136,0.8743986863531449,0.9805802981746117,0.9896168247453799,0.9161108301461629,0.9840162904904318,0.8769263578644372
34,79.899763,37.278963,2.3,0.332,871.2280125284408,999.7927588055974,1058.8008102797235,1419.563942836834,939.8792851662032,741.2545680333355,1271.8504168461577,566.5212986734283,-1.62721112616955,-1.901560791407742,-1.493441393686797,0.5635043942091867,-0.04482878368534248,-0.18654166077941312,0.31153361889729486,-0.40784653821058886,4.738257951854241,32.97759851984327,28.006354133051566,13.24722214306871,13.614076057257952,4.172016421021401,18.94693954378049,13.40306605325173,27.271531404070846,22.001477754884572,20.33558600896382,21.521343840389953,10.165836815494846,10.268397581640212,20.93246929563472,9.913799744363251,21.087190080843474,9.821811749947038,23.761219333100353,13.558909963434823,0.8887464200497378,0.8837102002207438,0.9733382543438741,0.9684910673724907,0.9183127340020665,0.874192444914158,0.9867309945383629,0.9810124791945875,0.9269217307150649,0.9831234868890403,0.8751154895266842
36,79.900351,37.278688,4.65,0.961,965.57453417949,1124.9387133193507,1227.1239930699337,1652.0663386270444,1044.0646664382316,816.109601764105,1473.2951320909135,617.55303935851,-1.638852519843215,-1.904815231180585,-1.5165401495910251,0.5933049094274576,-0.0037306594660441376,-0.18854563389130619,0.3074164862748501,-0.4057927666821434,0.14167508075857066,37.05114290335039,32.02418620584667,15.923510504897472,12.344868294850624,2.9798838113371464,24.20487047079899,15.688055446170885,30.81997512355168,24.21471986452646,22.708965014007276,27.577857559970422,14.310522272947702,15.819000519338887,24.613232755944146,13.03607145571735,22.684833525238453,10.967609435155811,26.558946222843915,15.452600387444301,0.8872825745290456,0.8887392190537436,0.9731924136651257,0.972715591249412,0.9048190238042362,0.8767259751512859,0.9826167432306884,0.9884534819500715,0.9284873564320277,0.9807557742316679,0.8752674123745707
39,79.901129,37.278501,5.2,0.265,1064.3965862191174,1188.152830421915,1247.7369297645726,1620.6119967062984,1125.7898681352015,917.9397751944084,1460.3543164755288,708.4325669407946,-1.6989703231202677,-2.1148169033366115,-1.5195138102499486,0.6143413440425,0.12017847481878342,-0.04250231681872941,0.4250547537422783,-0.2600754002503558,-1.6012212082220998,38.89676255400732,33.81784509394797,18.742160204200374,9.328146632930725,-2.628864317376529,22.423549771477056,19.82994752691977,31.565296934075104,18.633630273871628,21.99609088243278,25.001696684530664,10.196438418923536,9.411480160394182,17.81139301841497,10.575309518923536,16.853343043674577,2.282796984128012,22.267375109196923,20.917734849639213,0.9028522738910205,0.9054453725214991,0.9908839837743351,0.9800850649571806,0.9343225030883702,0.8909716996729625,0.9970711403665312,0.9931962597961281,0.9407515323251986,0.9955026360168363,0.8972196601051847
40,79.899404,37.279298,4.625,0.918,982.6547468529167,1130.1119943706326,1194.2939629300736,1567.291611414923,1053.147792978558,817.2755116438252,1386.9419539533842,647.6084472906779,-1.6641310860585248,-1.9982434415664285,-1.534103729051207,0.5655981011550881,-0.0035215588709457627,-0.14297147908180796,0.3285747847500042,-0.3533950070626248,2.2381782292223362,35.652015995622065,28.816562721786482,18.328439671021634,11.534858932591707,1.0586464129052624,25.51609414223359,19.30893920164742,31.583499648635396,20.637570912481507,27.873821979466058,26.294537415193986,12.498355154009342,11.946264643992397,16.906866296651877,12.186920878160652,23.166233658974424,5.277649894956586,22.946772966221747,20.289438732273243,0.9123664891243918,0.9013945858676906,0.9902877980285478,0.9821111594937193,0.9381051091747462,0.8942483639481892,0.9972026698240044,0.9800718686549947,0.9265009001227662,0.9984490099249708,0.9100734461788642
41,79.899611,37.279283,3.9,0.677,959.3318504002361,1083.3530419277422,1148.8139226876492,1518.126162512825,1010.922179806996,823.5010216144547,1373.165470004666,631.6939237932419,-1.6196574654013476,-1.920992451840832,-1.4827292659334805,0.5087364321543955,-0.020486313151504603,-0.21343605992918688,0.24519769522635712,-0.4121572190376757,6.651243086437846,35.37533618955933,31.070170233642813,15.780504325126351,14.850039956897701,5.566418302267483,21.503682450879488,15.574650810442643,28.72888643186701,20.100590753443587,22.033985462704006,23.622007852871437,11.236519035482134,11.600525784937526,22.59711418582333,10.022771661941126,14.543214288853614,9.289670940368744,24.093961938948983,15.368797295758975,0.8832288265256408,0.8918849170277137,0.9700910779468436,0.9642616185496636,0.9029373276550502,0.8838911933751359,0.9753778795562612,0.9930744144035003,0.9316346736296542,0.9714632726205107,0.8842498965291193
42,79.899763,37.279169,1.325,0.294,954.0241703303059,1087.8073946223808,1169.539129491845,1554.385086223781,1019.9640135729633,784.2571687338019,1420.2872181678363,605.750094390911,-1.6189675224863072,-1.859013201804524,-1.5008789365129516,0.48140477958053696,-0.047211781465401434,-0.22216853555848814,0.24773036500764764,-0.44098360413474336,7.595055714812481,37.44663282229296,30.520869645191866,15.172356943348412,16.644182986946394,10.541967192159424,27.976111811570345,14.56330792795073,32.63209590950846,23.64446499610098,28.80287538927748,27.8822447703328,12.15697328332279,12.364344162631966,22.157645122186988,12.320860015058312,22.414437147001564,15.452556758698943,25.787771768510314,13.954258912553108,0.8736429373702368,0.8735885651037885,0.9437689277631884,0.9458785890193059,0.9054545373841674,0.8625093080918184,0.9708983473912866,0.9747024720413187,0.9057903761829369,0.9662751166724977,0.8706429204542849
45,79.900755,37.278859,4.525,1.007,1169.0361751794906,1358.5290767948757,1443.8463743286757,1828.0836228671383,1261.4223625384652,1004.6333458997699,1669.5956387202846,755.3892057580442,-1.7932640102044204,-2.2944528863326084,-1.5707497552407488,0.7563511546364332,0.3878954103323849,0.25671892278870345,0.6645228766796905,0.02628205171506164,-3.0200959527654403,44.27977091854431,40.0347011050626,20.680261980131718,2.507732679423615,-2.8119496013986023,19.110729085441882,20.30682854954181,35.62077040739362,15.699793238122542,18.51017830184364,20.274648299194816,15.756356900423851,15.158131784318757,15.895295205467292,15.757883915935603,12.494202470459859,-0.666148944776451,10.437742508349238,19.93339511895194,0.9346280764342221,0.9432759613547933,0.9999999999999453,0.9973335431099881,0.9481314902990172,0.8832054399964812,0.9999999999999494,0.9942222407503282,0.9386930767948184,0.9976127827657484,0.8816461091309109
48,79.899641,37.27955,2.1,0.352,1002.4168564641054,1124.9807494498868,1239.62792522378,1601.6802217878835,1073.483961839164,843.9785805118906,1468.869082536135,658.8743409470882,-1.6529087683535277,-1.9487208696156493,-1.5213086996877854,0.5551772762543048,0.010361182108489167,-0.1733079047605674,0.26528175806406173,-0.39739400756825144,0.29156328097050255,37.05249059789585,31.436080331345728,17.20419039018673,13.845229193218941,3.420623744373814,20.73848188368306,16.779685377073854,31.47030892879643,18.992624659440594,21.867700276075446,23.21159075660105,10.881420627512213,13.368398118457343,18.87729541835139,10.548037702405201,17.580817464992624,11.459068675821197,28.694962088493405,16.35518036396104,0.8964911721870513,0.906585118100961,0.9756396070615809,0.986478442467885,0.9196269318263423,0.8819443169275111,0.9904705563299019,0.9939055814521783,0.9222001774630809,0.9898545353815957,0.8899704512136059
